10.1874	-0.716878	7.5	-6.55	2.72747	0
10.3287	-0.693472	7.75	-6.45	1.81623	1.81624
10.0811	-0.66755	8	-6.3	2.72648	0.908821
10.4109	-0.636269	8.25	-6.1	1.81898	2.72847
10.2804	-0.607939	8.5	-5.9	2.72647	0.90883
10.4873	-0.580994	8.75	-5.75	1.81789	1.81788
10.4588	-0.551115	9	-5.55	2.73109	1.82073
10.7747	-0.524384	9.25	-5.35	1.81796	1.81795
10.7517	-0.497219	9.5	-5.15	2.72905	1.81937
11.0341	-0.470968	9.7	-4.95	0.998666	1.99733
11.0612	-0.449999	9.85	-4.75	1.8172	1.81719
11.125	-0.424919	10.05	-4.55	1.82042	1.82043
11.1995	-0.399294	10.3	-4.35	2.72672	1.81782
11.3545	-0.370848	10.5	-4.1	0.908764	2.72628
11.3211	-0.342958	10.65	-3.8	1.8194	2.72911
11.4312	-0.317652	10.85	-3.55	1.81839	1.81838
11.5021	-0.29106	11	-3.3	0.908549	2.72563
11.5069	-0.264934	11.1	-3	0.90888	2.72663
11.4972	-0.237002	11.2	-2.7	0.909988	2.72995
11.7171	-0.211967	11.2	-2.4	-0.907692	2.72306
11.4117	-0.183451	11.25	-2.1	1.8219	2.73284
11.3633	-0.156728	11.35	-1.8	0	2.71996
11.3658	-0.130565	11.35	-1.5	0	2.73448
11.3141	-0.10593	11.25	-1.2	-1.99969	2.99952
11.0059	-0.0810972	11.1	-0.9	-1.00006	3.00024
10.911	-0.0601231	10.95	-0.649999	-1.81771	1.81773
10.8361	-0.0408851	10.75	-0.45	-1.81842	1.8184
10.5532	-0.0235621	10.5	-0.25	-3.00035	2.00024
10.2565	-0.0112412	10.25	-0.0999996	-2.00053	1.00027
10.0717	0.00163858	10.05	9.49949e-07	-2.00009	1.00004
9.84784	0.00284182	9.8	0.0500011	-3.00025	0
9.54734	0.0104496	9.5	0.100001	-2.99825	0.999409
9.46208	0.0141913	9.25	0.15	-1.81915	0
9.02937	0.0217632	9	0.2	-2.99927	0.99976
8.6796	0.0285204	8.7	0.25	-2.99873	0
8.44466	0.0300046	8.4	0.25	-2.72872	0
8.10918	0.0252484	8.1	0.2	-2.99909	-0.9997
7.82356	0.0191399	7.8	0.15	-3.00101	0
7.49759	0.0134815	7.5	0.100001	-2.72698	-0.908982
7.13188	-0.000633743	7.25	9.49949e-07	-2.00032	-1.00016
6.77401	-0.0222792	7	-0.15	-2.72534	-1.8169
6.7132	-0.0517516	6.8	-0.349999	-1.00053	-2.00107
6.74335	-0.0817351	6.65	-0.549999	-2.00016	-2.00017
6.44839	-0.121462	6.5	-0.799999	-0.999884	-2.99963
6.46919	-0.16842	6.4	-1.1	-0.999984	-2.99995
6.70803	-0.215617	6.35	-1.4	0	-3.00132
6.54119	-0.254276	6.35	-1.65	0	-1.81769
6.64128	-0.299712	6.35	-1.95	0	-3.99976
6.6916	-0.340776	6.35	-2.25	0	-2
6.73182	-0.375521	6.35	-2.5	0	-3
6.95809	-0.410128	6.4	-2.8	1.00003	-3.00012
7.23519	-0.451689	6.5	-3.15	0.999284	-3.99712
7.4921	-0.481382	6.6	-3.45	0.909922	-1.81983
7.65601	-0.504076	6.7	-3.7	0.999335	-2.99802
7.7202	-0.532089	6.8	-4	0.908549	-2.72564
8.16769	-0.554308	6.9	-4.25	0.90988	-1.81977
8.43143	-0.57064	7	-4.5	1.00008	-3.00024
8.74234	-0.592929	7.15	-4.8	1.99984	-2.99976
8.92451	-0.606477	7.3	-5.05	1.00028	-2.00057
9.0968	-0.620096	7.4	-5.3	1.00003	-3.00012
9.27969	-0.635369	7.55	-5.55	1.99961	-1.99961
9.6591	-0.646603	7.7	-5.8	1.00027	-3.00084
9.7353	-0.656464	7.85	-6.05	1.9998	-1.99981
10.2057	-0.66388	8	-6.25	1.00004	-2.00008
10.382	-0.674723	8.15	-6.5	1.99951	-2.99928
10.7955	-0.680973	8.3	-6.75	0.90921	-1.81841
11.1716	-0.694584	8.4	-7	1.0001	-3.00036
10.9872	-0.703397	8.55	-7.25	1.99907	-1.99908
11.5795	-0.712791	8.7	-7.5	1.00058	-3.00174
11.7383	-0.721773	8.8	-7.75	0.999844	-1.99968
12.1699	-0.728905	8.95	-8	2.00017	-3.00024
12.2342	-0.737451	9.1	-8.25	0.998905	-1.99781
12.6512	-0.744494	9.2	-8.5	0.908863	-2.72657
12.6125	-0.757959	9.3	-8.8	0.909475	-2.72841
13.1952	-0.769299	9.4	-9.1	0.999765	-2.99935
13.3758	-0.777761	9.5	-9.35	0.908962	-1.81792
13.5831	-0.785718	9.6	-9.6	0.909988	-2.72996
13.8538	-0.796016	9.7	-9.9	0.907972	-2.7239
14.0227	-0.807641	9.75	-10.2	0	-2.73106
14.3811	-0.818753	9.8	-10.5	1	-2.99999
14.5653	-0.830443	9.85	-10.8	0	-3.00047
14.9194	-0.843535	9.85	-11.05	0	-1.9956
14.9674	-0.853527	9.85	-11.3	0	-2.73184
15.1773	-0.869154	9.8	-11.6	-0.998566	-2.9957
15.4203	-0.884038	9.75	-11.9	0	-2.73084
15.5366	-0.901665	9.65	-12.2	-1.81598	-2.72396
15.6711	-0.921787	9.45	-12.45	-1.82132	-1.82133
15.7693	-0.93835	9.3	-12.65	-0.908038	-1.81606
15.6491	-0.954916	9.05	-12.85	-3.64007	-1.82004
15.6757	-0.979734	8.75	-13	-1.9959	-0.997948
15.5584	-0.994038	8.5	-13.1	-2.73149	-0.910502
15.5362	-1.01517	8.2	-13.2	-2.72385	-0.907955
15.36	-1.03139	7.9	-13.25	-2.72673	0
15.1473	-1.05087	7.6	-13.25	-2.72991	0
14.9795	-1.06989	7.25	-13.2	-3.63887	0.909723
14.8543	-1.08728	6.9	-13.15	-2.72312	0
14.9527	-1.10661	6.6	-13.15	-3.00475	0
14.6848	-1.11798	6.35	-13.1	-1.9976	0.998786
14.5284	-1.13279	6.1	-13	-2.72732	0.909111
14.1205	-1.14893	5.8	-12.9	-2.72895	0.909657
13.9407	-1.16209	5.55	-12.75	-1.81808	1.81809
13.6781	-1.17045	5.3	-12.55	-2.7236	1.81575
13.5987	-1.18335	5.05	-12.35	-1.81967	1.81966
13.0294	-1.1923	4.85	-12.1	-1.81844	2.72766
12.6426	-1.19135	4.7	-11.85	-0.909557	1.8191
12.532	-1.19356	4.6	-11.6	-0.907782	2.72335
12.0277	-1.18903	4.5	-11.25	-0.910253	3.64099
11.8559	-1.18496	4.45	-10.95	0	1.81804
12.0444	-1.17805	4.45	-10.75	0	1.81614
11.3269	-1.16887	4.45	-10.45	0	3.6396
11.0834	-1.15058	4.5	-10.1	0.910021	2.73005
10.7623	-1.13022	4.6	-9.8	0.999085	2.99725
10.4579	-1.11412	4.7	-9.55	0.910095	1.82021
10.4108	-1.0908	4.85	-9.3	1.99828	2.99743
10.3405	-1.06237	5	-9	0.908384	2.72514
10.2601	-1.03811	5.15	-8.75	1.81679	1.8168
10.037	-1.01005	5.35	-8.5	1.82017	2.73024
9.99123	-0.978202	5.55	-8.25	1.81852	1.81852
10.0235	-0.949248	5.75	-8.05	1.81752	1.81753
9.93472	-0.92343	5.95	-7.85	1.8194	1.8194
9.62546	-0.88994	6.15	-7.6	1.81742	2.72613
9.67107	-0.855073	6.4	-7.35	2.7248	1.81653
9.76103	-0.825526	6.65	-7.2	1.81957	0.909789
9.87674	-0.794649	6.9	-7.05	2.72946	1.81964
9.86232	-0.763353	7.15	-6.85	1.81554	1.81554
9.85837	-0.736116	7.35	-6.65	1.82007	1.82007
9.98613	-0.706558	7.6	-6.5	2.72628	0.908764
10.1317	-0.684623	7.85	-6.4	1.81656	0.908285
10.1837	-0.658568	8.1	-6.25	2.73006	1.82003
10.2499	-0.623097	8.4	-6.05	2.72692	1.81795
10.4301	-0.594934	8.65	-5.85	1.81844	1.81844
10.6686	-0.565194	8.9	-5.65	2.72464	1.81643
10.6386	-0.537333	9.15	-5.45	1.81916	1.81918
10.6468	-0.515691	9.35	-5.3	1.81895	0.909466
11.0213	-0.491273	9.55	-5.1	1.81986	2.72981
10.8076	-0.462569	9.75	-4.85	1.81736	1.81735
10.9769	-0.436747	9.95	-4.65	1.81806	1.81805
11.3501	-0.410455	10.2	-4.45	2.72609	1.8174
11.1934	-0.382691	10.4	-4.2	0.908945	2.72688
11.2679	-0.358104	10.55	-3.95	1.81903	1.81904
11.2214	-0.330063	10.75	-3.7	1.81931	2.72896
11.3235	-0.30085	10.9	-3.4	0.999745	2.99928
11.3417	-0.277495	11.05	-3.15	1.81764	1.81765
11.5166	-0.252737	11.2	-2.9	0.909657	2.72896
11.5547	-0.225803	11.2	-2.6	-0.998725	2.99617
11.4655	-0.201037	11.2	-2.3	0.908813	2.72643
11.3365	-0.175531	11.3	-2	0.909855	2.72956
